Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
95.0	4.0	448.4367300113739	0.0022299689857577824	-59.80511896559687	-50.88524302256602	-0.5799047587687066	2.151354430924332	3.3601733015054993	1527.4112434678748	-0.47963404547684524	0.0001880388284801615	0.20961980079707085	liquid
96.28140703517587	4.0	446.7559480375264	0.002238358558834459	-55.529970117398506	-46.57653588206065	-0.5348531775318185	2.1440905673867903	3.3648368678028833	1516.0124574198148	-0.47676571282865565	0.0001809655222002148	0.2080642600107966	liquid
97.56281407035176	4.0	445.06774953423036	0.0022468489371483646	-51.24907083296688	-42.26167508437322	-0.4903337520303123	2.1370239661206507	3.3697737719225054	1504.54113099558	-0.473771262427615	0.0001743421196750634	0.20648613327010737	liquid
98.84422110552764	4.0	443.37185634029413	0.0022554431132689803	-46.96209724112369	-37.940324788048265	-0.44632917370429326	2.1301291637925273	3.37496242080251	1493.0010715277656	-0.47065111145419547	0.00016812885488671394	0.20488714190159646	liquid
100.12562814070351	4.0	441.6679863943207	0.002264144177991658	-42.66875021458851	-33.61217350262211	-0.4028230477116409	2.123384861819475	3.380386275302637	1481.3955539670592	-0.4674046646304136	0.0001622902653969623	0.20326890212799517	liquid
101.4070351758794	4.0	439.9558526651836	0.0022729553293635183	-38.36874938677299	-29.27692806931972	-0.3597997866981309	2.1167732970704654	3.386033156717673	1469.727374567872	-0.4640304210089988	0.00015679465236717664	0.20163293126960039	liquid
102.68844221105527	4.0	438.23516213150435	0.0022818798818793158	-34.061827986747495	-24.934308459231385	-0.3172445192507038	2.1102797075047715	3.3918946614412304	1457.9988978887545	-0.4605260622797766	0.0001516136152471181	0.19998065349584387	liquid
103.96984924623115	4.0	436.50561479609115	0.002290921275931672	-29.747728364630042	-20.584043260905265	-0.2751430107013755	2.103891878243456	3.397965667837808	1446.2120978525998	-0.45688852493591836	0.0001467216500728104	0.19831340516069404	liquid
105.25125628140704	4.0	434.7669027227043	0.002300083087598329	-25.426198098421406	-16.225865748030486	-0.23348159432871657	2.0975997558703208	3.4042439219429834	1434.368593536696	-0.45311405830512713	0.00014209580204041625	0.19663243975247618	liquid
106.53266331658291	4.0	433.01870908359143	0.002309369038848981	-21.096986588997595	-11.859510433605516	-0.19224711131764527	2.0913951206788313	3.4107296907570857	1422.469680290089	-0.44919827014900865	0.0001377153644680069	0.1949389324858377	liquid
107.8140703517588	4.0	431.26070720708645	0.002318783008255402	-16.759842063201084	-7.484710030183159	-0.15142685809885706	2.0852713081879317	3.417425473700592	1410.5163567078873	-0.44513616126561034	0.0001335616174680986	0.19323398456102173	liquid
109.09547738693468	4.0	429.49255961518196	0.00232832904229117	-12.414508916062019	-3.1011927469012472	-0.11100853990545667	2.0792229725958324	3.424335764319396	1398.50934792927	-0.4409221502921996	0.00012961760067018747	0.191518627113295	liquid
110.37688442211055	4.0	427.7139170414076	0.002338011367311175	-8.06072533250475	1.2913201367339298	-0.07098022956418185	2.0732458859709535	3.4314668556136114	1386.4491256687866	-0.436550089694689	0.0001258679151868934	0.18979382487323765	liquid
111.65829145728644	4.0	425.92441741956924	0.0023478344023064564	-3.698221136658182	5.693116472562163	-0.03133033068784117	2.067336767929411	3.438826683456188	1374.3359253385788	-0.4320132737428496	0.00012229855073649177	0.18806047955665023	liquid
112.93969849246231	4.0	424.1236848339894	0.0023578027725365547	0.6732841765811326	10.10449526671947	0.007952455439964617	2.061493141349059	3.4464247035006914	1362.1697605726042	-0.4273044391033285	0.00011889673444097971	0.186319433001057	liquid
114.2211055276382	4.0	422.3113284217679	0.002367921324149957	5.054083267684172	14.525768564274426	0.04687915989351254	2.0557132103457403	3.4542717977792767	1349.950435422274	-0.42241575853220914	0.0001156507983306878	0.1845714700641061	liquid
115.50251256281408	4.0	420.48694121734513	0.002378195139913063	9.444482671846474	18.957263231486554	0.08546057356711925	2.0499957573082597	3.4623802078862838	1337.6775544552943	-0.417338828011973	0.0001125500630192627	0.18281732129764436	liquid
116.78391959798995	4.0	418.65009892922046	0.0023886295561799595	13.844804443425543	23.399322668129965	0.12370727251967198	2.044340056272422	3.470763492249478	1325.3505309563568	-0.41206464755173605	0.00010958473537926562	0.18105766540979584	liquid
118.06532663316582	4.0	416.80035863810343	0.0023992301812491316	18.25538775443818	27.85230847941653	0.16162964159195822	2.0387458003247643	3.4794365055277865	1312.9685933981195	-0.4065835957511655	0.00010674581835930855	0.1792931315260288	liquid
119.34673366834171	4.0	414.93725740501316	0.0024100029152694697	22.676590473825584	32.31660213488184	0.19923789663916833	2.03321304107556	3.488415398655631	1300.5307903239586	-0.40088539811526275	0.00010402503134740733	0.17752430125890023	liquid
120.62814070351759	4.0	413.0603107769012	0.0024209539718767895	27.108790752500443	36.7926066399801	0.23654210568187775	2.0277421385380983	3.4977176384931963	1288.0359937594994	-0.3949590889963628	0.00010141473970947868	0.17575171059496092	liquid
121.90954773869348	4.0	411.16901117621654	0.0024320899017640837	31.552388638041677	41.28074824506479	0.27355220924757007	2.022333720005369	3.5073620464511617	1275.4829012474145	-0.3887929669286198	9.890789232279669e-05	0.17397585160609638	liquid
123.19095477386935	4.0	409.2628261594553	0.0024434176184141977	36.00780774224942	45.78147821586406	0.31027804015039884	2.016988646733213	3.517368855848923	1262.8700365791663	-0.38237454300618473	9.649796608695878e-05	0.17219717399145754	liquid
124.47236180904522	4.0	407.341196528086	0.0024549444262533617	40.47549698455997	50.295274689520824	0.3467293429381756	2.0117079874266075	3.527759788146836	1250.195749277876	-0.3756904818366714	9.417891653377787e-05	0.17041608645497222	liquid
125.7537688442211	4.0	405.40353427330103	0.00246667805151855	44.95593243465433	54.822644640661885	0.38291579322287406	2.006492997687819	3.5385581485774558	1237.4582128674642	-0.36872653447271425	9.194513377620832e-05	0.16863295792230942	liquid
127.03517587939699	4.0	403.44922033375235	0.002478626676171917	49.44961927831283	59.36412598291662	0.4188470171026081	2.001345104726586	3.5497889420980453	1224.6554219449977	-0.3614674625837073	8.97914031379442e-05	0.16684811860001791	liquid
128.31658291457288	4.0	401.4776021427398	0.0024907989752426187	53.957093931858715	63.92028983272386	0.4545326108799983	1.9962658967561637	3.5614790110089154	1211.7851880544627	-0.35389695297267937	8.771286989229145e-05	0.16506186087838629	liquid
129.59798994974875	4.0	399.4879909381303	0.0025032041580315555	58.47892633231894	68.49174296431093	0.4899821612830799	1.9912571166089534	3.573657196042296	1198.845134341109	-0.3459975213656702	8.570500761344493e-05	0.16327444007833494	liquid
130.87939698492463	4.0	397.47965880457934	0.002515852013679144	63.01572243278611	73.07913048733246	0.5252052664008791	1.986320659204057	3.586354523239472	1185.8326889454413	-0.33775040419731567	8.376358970728697e-05	0.16148607504137633	liquid
132.1608040201005	4.0	395.45183541319426	0.002528752961672649	67.56812693554104	77.68313878201529	0.560211557556928	1.9814585725890412	3.5996044195172123	1172.7450770737873	-0.32913543688024594	8.188466374368808e-05	0.15969694856027175	liquid
133.4422110552764	4.0	393.40370441859056	0.0025419181079595963	72.1368262992191	82.30449873078182	0.5950107223597031	1.9766730623622073	3.6134429604986624	1159.5793116583825	-0.3201309167699199	8.006452825945648e-05	0.15790720764652108	liquid
134.72361809045225	4.0	391.33439946711246	0.002555359307440693	76.72255206099015	86.94398929040116	0.6296125291911101	1.9719664993617618	3.6279091549752405	1146.332182492222	-0.31071344871062084	7.829971174152102e-05	0.1561169636291589	liquid
136.00502512562815	4.0	389.2429997626505	0.00256908923374286	81.32608452037854	91.6024414549023	0.6640268534223702	1.9673414305870638	3.643045271305335	1133.0002436923455	-0.3008577706612638	7.658695353463831e-05	0.15432629207746554	liquid
137.28643216080403	4.0	387.12852512773907	0.0025831214573248883	85.94825683823501	96.28074266696	0.6982637056825369	1.9628005933970083	3.6588972121831542	1119.5797993081455	-0.29053655643641335	7.492318644761134e-05	0.15253523253813933	liquid
138.5678391959799	4.0	384.989930487103	0.0025974705331507355	90.58995961274056	100.97984174460787	0.732333262549564	1.9583469331143715	3.675514945576584	1106.0668868473904	-0.27972019204025084	7.330552085732274e-05	0.15074378807505032	liquid
139.84924623115577	4.0	382.8260996882281	0.0026121520993850618	95.25214600447838	105.70075440107573	0.7662459000894566	1.9539836242554973	3.6929530013011247	1092.457258439863	-0.2683765213954778	7.173123013139333e-05	0.14895192459698414	liquid
