Temperature (K)	Pressure (MPa)	Density (kg/m3)	Volume (m3/kg)	Internal Energy (kJ/kg)	Enthalpy (kJ/kg)	Entropy (J/g*K)	Cv (J/g*K)	Cp (J/g*K)	Sound Spd. (m/s)	Joule-Thomson (K/MPa)	Viscosity (Pa*s)	Therm. Cond. (W/m*K)	Phase
95.0	0.2	445.8327172295204	0.0022429937538325324	-57.432396710222115	-56.98379795945533	-0.5546433654313485	2.1416443879471565	3.383178870687673	1500.4183225823501	-0.4722533258313604	0.00017998183480920382	0.20614665613255104	liquid
96.28140703517587	0.2	444.0982315241687	0.002251754069292163	-53.09530621115662	-52.644955397297814	-0.509276704980752	2.134305708591524	3.3888733047009123	1488.4747175582481	-0.46895732677691826	0.0001732354416279386	0.20454197436309096	liquid
97.56281407035176	0.2	442.354598938046	0.0022606298259375732	-48.75073613010015	-48.298610164912304	-0.4644324477639605	2.127164001395171	3.39488541824785	1476.4470263875698	-0.4655136339671756	0.00016691475800249426	0.20291430641648628	liquid
98.84422110552764	0.2	440.6014672357941	0.0022696247615190896	-44.39829236980534	-43.94436741750095	-0.42009293893910826	2.120194245155667	3.4011970550613526	1464.3383732107625	-0.4619210788715905	0.0001609821456741769	0.20126532626543545	liquid
100.12562814070351	0.2	438.8384753442012	0.00227874276341803	-40.03760069359342	-39.58185214090924	-0.37624140532612416	2.113375549722311	3.407795299207018	1452.151323895294	-0.45817737772193506	0.00015540403736784338	0.1995966013339681	liquid
101.4070351758794	0.2	437.0652519184374	0.00228798788192527	-35.668300451446925	-35.210702875061436	-0.3328618482547915	2.1066905338492012	3.4146718105457974	1439.8879361679328	-0.45427922635377405	0.0001501504251025256	0.19790959849187875	liquid
102.68844221105527	0.2	435.28141391935554	0.0022973643441281176	-31.290039085536208	-30.83056621671056	-0.2899389507797244	2.10012479734843	3.421822270110724	1427.5498028869142	-0.450222375481368	0.0001451944193116734	0.19620568958781126	liquid
103.96984924623115	0.2	433.4865651837345	0.002306876568541743	-26.90246728457777	-26.441091970869362	-0.24745799692862888	2.0936664731692605	3.429245919921672	1415.1380891645529	-0.4460016885911113	0.0001405118682857507	0.19448615655259055	liquid
105.25125628140704	0.2	431.68029497014595	0.0023165291806269677	-22.505234674548294	-22.04192883842278	-0.2054048010236202	2.0873058473154398	3.436945184357222	1402.653563972743	-0.4416111842774247	0.00013608102908383368	0.19275219610109656	liquid
106.53266331658291	0.2	429.8621764635469	0.00232632702934449	-18.09798594835373	-17.632720542484318	-0.16376564542383276	2.08103503642251	3.444925362394854	1390.0966267881372	-0.43704406451643424	0.00013188228242910625	0.19100492405791109	liquid
107.8140703517588	0.2	428.03176522175534	0.002336275204906623	-13.680357349483506	-13.213102308501831	-0.12252722529192943	2.0748477144154323	3.4531943818932826	1377.467329761684	-0.43229273007378327	0.00012789788525057437	0.18924537932911956	liquid
109.09547738693468	0.2	426.1885975467037	0.002346379057901509	-9.25197343499529	-8.78269762341434	-0.08167659919762031	2.06873888100765	3.4617626086853375	1364.7653958297576	-0.42734878396948406	0.00012411175549693044	0.1874745275400335	liquid
110.37688442211055	0.2	424.33218876274145	0.0023566442199819395	-4.81244405153113	-4.34111520753436	-0.04120114454459155	2.0627046659296147	3.470642704628178	1351.9902331211244	-0.4222030236702514	0.00012050928465884625	0.1856932643560748	liquid
111.65829145728644	0.2	422.462031383276	0.0023670766263317908	-0.36136146474216524	0.11205386052364229	-0.0010885169492637352	2.0567421637240555	3.479849529962469	1339.1409459553852	-0.416845422443629	0.00011707717411832672	0.18390241850167277	liquid
112.93969849246231	0.2	420.57759314571075	0.0023776825401479393	4.101702412187687	4.577238920217706	0.03867338718331555	2.050849294747217	3.489400086402964	1326.2163426740433	-0.41126510008297174	0.00011380329201918724	0.18210275448971855	liquid
114.2211055276382	0.2	418.6783148928964	0.0023884685794052017	8.57719874128418	9.054892457165408	0.07809646554692222	2.04502468869429	3.4993134983504683	1313.2149404941215	-0.40545028299329156	0.000110676547838561	0.180294975071858	liquid
115.50251256281408	0.2	416.7636082770939	0.002399441746207191	13.065604481397447	13.545492830640063	0.11719244286969095	2.0392675875440047	3.509611030510383	1300.1349675256477	-0.39938825340930834	0.00010768678225004715	0.1784797234176113	liquid
